Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,BB_width,ADX20,DI_plus,DI_minus,OBV,SMA_20,SMA_50,EMA_20,Stoch_K,Stoch_D,ATR,EMA_9,EMA_21,EMA_crossover,CCI,sp500_sentiment,guardian_sentiment,VIX_close,return,next_day_return,next_5day_avg_return
2019-01-30,2681.050048828125,2690.43994140625,2648.340087890625,2653.6201171875,3883270000,36.13942598381831,,,,2719.344572992984,2602.5544921875003,2485.764411382017,0.0897503442529795,19.599805086615387,,22.279203252962954,28035910000.0,2602.5544921875003,,2602.5544921875,78.90094921792584,80.59191648333675,38.17144090042279,2643.347050743244,,0,-1112.7938717827064,0.1124300765804946,-0.1714205058912436,17.65999984741211,1.5429609891560043,0.8560648809767757,0.37365382463791924
2019-01-31,2704.10009765625,2708.949951171875,2678.64990234375,2685.489990234375,4953800000,39.54712532820973,,,,2728.9286596802003,2612.2579956054688,2495.587331530737,0.0893255293091291,19.333503295128537,,23.853631648036863,32989710000.0,2612.2579956054688,,2612.2255022321424,85.97419490702319,81.2825802844532,37.60919860954438,2655.4976601258454,2607.3899972098216,1,-1228.7556576217098,0.2853709332644939,-0.4271081155882432,16.56999969482422,0.8560648809767757,0.0898206584807114,0.01441698439795942
2019-02-01,2706.530029296875,2716.659912109375,2696.8798828125,2702.320068359375,3782490000,39.91114868029236,,,,2720.5373622334027,2625.1900024414062,2529.8426426494098,0.0726403496153224,18.97109220490298,19.285448645759185,24.263828172392863,36772200000.0,2625.1900024414062,,2621.206885762117,94.08701038312432,86.32071816935778,36.33568651578228,2665.7041339600514,2616.402727399553,1,-1697.685492615542,-0.2083912764986355,-0.2578174462541938,16.139999389648438,0.0898206584807114,0.6753381117479677,0.00997230402207116
2019-02-04,2724.8701171875,2724.989990234375,2698.75,2706.489990234375,3369450000,42.71494007653401,,,,2729.496305505692,2634.8365112304687,2540.1767169552454,0.0718524992892383,18.50733911972145,18.920421207424997,24.53684030581231,40141650000.0,2634.8365112304687,,2631.0795744692964,96.49573537643133,92.1856468888596,35.61456535282461,2677.537330605541,2626.2633991984576,1,-1986.120499360286,-0.1802574843168259,-0.5126211823274692,15.729999542236328,0.6753381117479677,0.4697370437350199,-0.11091828225115449
2019-02-05,2737.699951171875,2738.97998046875,2724.030029296875,2728.340087890625,3597620000,44.66026945011107,,,,2740.6198283061003,2644.2370117187497,2547.854195131399,0.0729002855343151,17.86759004090307,18.419341122903027,26.01538312731429,43739270000.0,2644.2370117187497,,2641.233896060018,97.3409022540745,95.97454933787672,34.138521482756786,2689.569854718808,2636.393994832404,1,-1940.1498325748769,0.1620307223250468,-0.2999776469336616,15.56999969482422,0.4697370437350199,-0.2226915717508786,0.05129136705861357
2019-02-06,2731.610107421875,2738.080078125,2724.14990234375,2735.050048828125,3486590000,43.89824530858657,,,,2750.1286638258607,2652.097021484375,2554.065379142889,0.0739276440849192,17.25982841602561,17.88358376787353,25.48018284922699,40252680000.0,2652.097021484375,,2649.841154284957,97.7973271936548,97.21132160805354,32.695068218363446,2697.9779052594217,2645.0500050678106,1,-1664.950917848676,0.002597652375698,-0.2987266946583986,15.380000114440918,-0.2226915717508786,-0.9401193202230232,0.1562183132830088
2019-02-07,2706.050048828125,2719.320068359375,2687.260009765625,2717.530029296875,4114040000,40.75506456321053,57.94807858398326,,,2753.648968740472,2658.1515258789063,2562.654083017341,0.0718525200176387,17.134689683986814,17.501139862444944,23.836765714645704,36138640000.0,2658.1515258789063,,2655.194382336688,89.12254886090366,94.75359276954433,33.52757032106963,2699.5923339731626,2650.5954635914754,1,-1686.4153702027684,0.6778126358985901,-0.7971341411272684,16.3700008392334,-0.9401193202230232,0.06759725660127,0.2911389096536411
2019-02-08,2707.8798828125,2708.070068359375,2681.830078125,2692.360107421875,3649510000,41.08031444118835,55.301009428475936,,,2757.0599421716656,2663.7135253906254,2570.367108609585,0.0700874293660023,17.078227874831754,17.169028145428683,22.916243686630796,39788150000.0,2663.7135253906254,,2660.212049048669,81.22455870041557,89.38147825165801,33.00702888630573,2701.2498437410304,2655.803138066114,1,-1835.103074462465,-0.1954829742511113,-0.1520789195783436,15.720000267028809,0.06759725660127,0.0708851803818394,0.4940195516325378
2019-02-11,2709.800048828125,2718.050048828125,2703.7900390625,2712.39990234375,3395330000,41.44360325837511,52.750059550866354,,,2759.207655116858,2669.3905273437504,2579.573399570643,0.0672941084139401,16.86477281692593,16.99973125045637,23.93359222628959,43183480000.0,2669.3905273437504,,2664.934715694332,75.3647175274123,81.90394169624383,31.6679560919714,2702.9598847584493,2660.711948135388,1,-1991.7875009778488,0.5715061028798422,-0.3871630791885157,15.970000267028809,0.0708851803818394,1.2807852902838603,0.5097949420880101
2019-02-12,2744.72998046875,2748.18994140625,2722.610107421875,2722.610107421875,3843020000,47.7544100821457,52.936745110386255,,,2763.5195929932984,2677.496520996094,2591.47344899889,0.0642563464210974,16.20772509853388,16.64297648668282,27.08344592411728,47026500000.0,2677.496520996094,,2672.534264720467,83.13893570373727,79.90940397718838,32.14809441241094,2711.3139039005096,2668.3499510747847,1,-2050.5275428595123,-0.064829933270812,-0.302509672407593,15.43000030517578,1.2807852902838603,0.3019431593710975,0.28914855524605676
2019-02-13,2753.030029296875,2761.85009765625,2748.6298828125,2750.300048828125,3684910000,49.15661848041895,53.14185313207781,,,2770.865514796452,2684.633020019532,2598.400525242612,0.0642415511795298,15.403041391333938,16.133907104129936,28.4737430250207,50711410000.0,2684.633020019532,,2680.200528013458,89.22495712255544,82.57620345123499,31.074667467774447,2719.657128979783,2676.0481400040658,1,-1987.659215067892,0.0184707875762667,-0.4466946912663324,15.649999618530272,0.3019431593710975,-0.2655163383698621,0.1581065368550095
2019-02-14,2745.72998046875,2757.89990234375,2731.22998046875,2743.5,3845390000,47.93798664932,52.11460505871446,,,2775.115876042573,2691.1145141601564,2607.11315227774,0.0624286788543679,14.86378737363417,15.535756236084026,27.293183513341337,46866020000.0,2691.1145141601564,,2686.441428247296,93.03749724869527,88.46713002499598,30.760042782576274,2724.8716992775767,2682.3828527735823,1,-2088.886384173044,-0.0069729300836722,-0.3930169828236103,16.219999313354492,-0.2655163383698621,1.082000466495754,0.33902257842319006
2019-02-15,2775.60009765625,2775.659912109375,2760.239990234375,2760.239990234375,3648680000,53.0651994146997,53.09868380754688,,,2785.921595319189,2698.096520996094,2610.271446672999,0.0651015066656485,14.142505472160362,14.77277343174715,28.78943105173438,50514700000.0,2698.096520996094,,2694.932730095767,93.95283352581792,92.0717626323562,30.700749129579755,2735.0173789533114,2690.857147762916,1,-2104.536739364863,-0.7383050322532654,0.055190476988043,14.90999984741211,1.082000466495754,0.1497621326592005,0.1472445741190734
2019-02-19,2779.760009765625,2787.330078125,2767.2900390625,2769.280029296875,3535270000,53.74835477175676,53.59641731114016,,,2797.539183670557,2703.5490234375,2609.5588632044432,0.0695309457444574,13.618316235962851,14.241051804798513,29.72754045075603,54049970000.0,2703.5490234375,,2703.0115186357534,94.27103629390004,93.7537890228044,29.939269839074058,2743.965905115774,2698.939226126798,1,-1927.1924664019025,-0.1951280521849791,-0.5432284772396088,14.880000114440918,0.1497621326592005,0.177553356074094,0.10147675413042737
2019-02-20,2784.699951171875,2789.8798828125,2774.06005859375,2779.050048828125,3904830000,54.59356402334802,53.76966347529515,53.85079060649847,-0.0811271312033241,2805.6229154191924,2711.1390258789065,2616.6551363386207,0.0697005123222375,13.155908574903094,13.649207023531728,29.376524800203946,57954800000.0,2711.1390258789065,,2710.7913693534792,96.6183988166562,94.94742287879136,28.93073800905091,2752.112714326994,2706.7356556763502,1,-1945.9117185193195,0.316952933371067,-0.4813094455748796,14.020000457763672,0.177553356074094,-0.3532669325841389,0.055082134189647095
2019-02-21,2774.8798828125,2781.580078125,2764.550048828125,2780.239990234375,3598260000,52.53819593705858,52.50927067523526,53.58248662024583,-1.073215945010574,2810.049173007241,2717.948022460938,2625.846871914635,0.0677725620837376,12.569589224721051,13.093952730341954,28.39464095905635,54356540000.0,2717.948022460938,,2716.895037301957,92.00469072326662,94.2980419446076,28.30353546152941,2756.6661480240955,2712.930585416,1,-2046.1868457010935,0.0497735776007175,-0.3355535386273494,14.460000038146973,-0.3532669325841389,0.6390638694710404,0.06914536872746603
2019-02-22,2792.669921875,2794.199951171875,2779.110107421875,2780.669921875,3429350000,55.78575772336728,52.34253560695197,53.33449641758706,-0.991960810635092,2816.1090721275223,2725.4650146484382,2634.820957169354,0.0665163977463687,12.199210263722629,12.67755941931286,29.5996432344354,57785890000.0,2725.4650146484382,,2724.111692975581,93.36631858232288,93.9964693740819,27.66185923994696,2763.866902794277,2720.1796160031818,1,-2076.2365569156805,0.2369276732206344,-0.1982016026973724,13.510000228881836,0.6390638694710404,0.123110444975171,0.07876572660751852
2019-02-25,2796.110107421875,2813.489990234375,2794.989990234375,2804.35009765625,3860260000,56.40694159095339,51.88983734229896,53.045564602529446,-1.1557272602304849,2823.1895599669388,2732.0325195312507,2640.8754790955627,0.0667320317631712,12.11966626128156,12.344627743001308,31.850366756339564,61646150000.0,2732.0325195312507,,2730.968684827609,90.51844130202886,91.96315020253944,27.173159891334677,2770.315543719797,2727.0823879503355,1,-2024.071473830435,-0.1714177623391151,-0.2496406930414113,14.850000381469728,0.123110444975171,-0.0790769672840298,-0.023618510292619056
2019-02-26,2793.89990234375,2803.1201171875,2789.469970703125,2792.360107421875,3676200000,55.86391048984601,50.76750938122768,52.58995355826909,-1.822444177041412,2824.6310111977045,2739.535009765625,2654.4390083335456,0.0621244124486364,11.950059109981307,12.074634686851969,31.084588294896783,57969950000.0,2739.535009765625,,2736.9621341148604,90.1861665811017,91.35697548848448,26.207230362266127,2775.0324154445875,2733.1567074406457,1,-2302.214148945543,0.1436606999486684,-0.3403366064796081,15.170000076293944,-0.0790769672840298,-0.0544197436298073,-0.030446586629950267
2019-02-27,2792.3798828125,2795.760009765625,2775.1298828125,2787.5,3771790000,55.468417123763,49.18839036785266,51.90964092018581,-2.721250552333146,2821.309879476721,2747.15400390625,2672.9981283357797,0.0539874178622871,11.54737808440856,11.83352217284506,29.93941045108075,54198160000.0,2747.15400390625,,2742.240014943207,85.29542840224323,88.66667876179126,25.80886583304176,2778.50190891817,2738.5406324744504,1,-2695.9486090637865,-0.058363464474678,-0.097742756207784,14.699999809265137,-0.0544197436298073,-0.2829507598950442,-0.15047210998648938
2019-02-28,2784.489990234375,2793.72998046875,2782.510009765625,2788.110107421875,4445780000,53.35685109396316,46.76124426432807,50.879961589014265,-4.118717324686195,2821.318674671409,2752.3260009765627,2683.3333272817163,0.0501340856209379,11.164831110114449,11.557445110047876,29.32100558946241,49752380000.0,2752.3260009765627,,2746.2638221137945,82.35347565916715,85.94502354750402,24.766801895190564,2779.6995251814114,2742.717846816261,1,-2964.2935294736576,0.3940328657627105,-0.5779758406803012,14.779999732971191,-0.2829507598950442,0.6871656588713029,-0.2570601807741037
2019-03-01,2803.68994140625,2808.02001953125,2787.3798828125,2798.219970703125,3994950000,57.58802705676873,45.858362433234106,49.87564175785823,-4.017279324624127,2826.0177959595426,2757.3054931640627,2688.593190368583,0.0498401812681489,11.026134803514948,11.286756443961751,30.69075554722362,53747330000.0,2757.3054931640627,,2751.732976332124,84.335411564592,83.99477187533412,24.67846099531088,2784.4976084263794,2748.2607645062603,1,-3073.4680671690035,0.2725260861217976,-0.177712673942248,13.56999969482422,0.6871656588713029,-0.3888107395255168,-0.4371725951774373
2019-03-04,2792.81005859375,2816.8798828125,2767.659912109375,2814.3701171875,3949730000,54.56728035275256,43.76046308271043,48.65260602282868,-4.892142940118248,2827.692455737818,2761.6194946289065,2695.546533519995,0.0478508797011443,10.549621715625426,10.857226412869936,28.00196922041647,49797600000.0,2761.6194946289065,,2755.64507940466,81.16904415288768,82.61931045888227,26.43142597444046,2786.160098459853,2752.310700332396,1,-3283.463002849776,-0.7097198367118835,-0.4828917264110512,14.630000114440918,-0.3888107395255168,-0.1132173489706859,-0.06821973600254508
2019-03-05,2789.64990234375,2796.43994140625,2782.969970703125,2794.409912109375,3631380000,53.6864030099913,41.36602277295333,47.19528937285361,-5.829266599900279,2829.6856027851013,2764.858483886719,2700.031364988337,0.0468936253165847,10.09693428213038,10.561534542822663,27.31265950992081,46166220000.0,2764.858483886719,,2758.8836339702875,77.91379598967151,81.13941723571706,25.50560774077507,2786.8580592366334,2755.705173242519,1,-3587.9159780699097,-0.2254776708781719,-0.5081435281496781,14.739999771118164,-0.1132173489706859,-0.6545473604125029,0.01340304834769539
2019-03-06,2771.449951171875,2790.27001953125,2768.68994140625,2790.27001953125,3800180000,48.80040887589965,37.566781151620944,45.26958772860708,-7.702806576986134,2830.1418233797426,2766.5459838867187,2702.9501443936947,0.0459749014572157,9.763737659543471,10.156679687584449,26.22401096447776,42366040000.0,2766.5459838867187,,2760.0804260847244,63.21115430540483,74.09799814932134,25.22521276821971,2783.776437623682,2757.136516690642,1,-3943.328729078181,-0.9628493189811708,-0.4494342617690563,15.739999771118164,-0.6545473604125029,-0.8158911138331157,0.28282345557058164
2019-03-07,2748.929931640625,2767.25,2739.090087890625,2766.530029296875,3932150000,43.52224199982099,32.36558708510347,42.68878759990636,-10.323200514802892,2829.457556509913,2767.4119750976565,2705.3663936854,0.0448401481026814,9.909790748602656,10.003362515366518,24.671787036995017,38433890000.0,2767.4119750976565,,2759.018474232905,42.60521798662728,61.24338942723454,25.73483066200759,2776.807136427071,2756.390463504277,1,-4313.650841346118,0.1594892889261245,-0.1689649321138858,16.59000015258789,-0.8158911138331157,-0.2133964131453649,0.4286336917052811
2019-03-08,2743.070068359375,2744.1298828125,2722.27001953125,2730.7900390625,3424300000,42.24195576100883,27.45428540844296,39.64188716161368,-12.187601753170725,2825.541560683233,2769.262976074219,2712.984391465204,0.0406451717263751,10.285171563111268,10.02445461132737,23.467182124924623,35009590000.0,2769.262976074219,,2757.499578435426,27.19763975576283,44.338004015931645,25.80090790824812,2770.059722813532,2755.179518491104,1,-4950.975860179919,0.1643261890858412,-0.3850017559404174,16.049999237060547,-0.2133964131453649,1.4559535563489443,0.5707633625029687
2019-03-11,2783.300048828125,2784.0,2747.610107421875,2747.610107421875,3764850000,52.55980748539756,26.502759341233286,37.014061597537605,-10.51130225630432,2821.568987170274,2773.033984375,2724.4989815797258,0.0350049823181039,9.942390142712044,9.926090445657351,28.874968551877902,38774440000.0,2773.033984375,,2759.9567660918733,33.04713167526892,34.28332980588634,26.88155246056075,2772.70778801645,2757.735930339924,1,-6746.132789073297,0.1104697920382022,-0.3674587458372116,14.329999923706056,1.4559535563489443,0.2948965727805163,0.3535545872113403
2019-03-12,2791.52001953125,2798.320068359375,2786.72998046875,2787.340087890625,3432340000,54.3540620917285,26.11096012140433,34.83344130231095,-8.72248118090662,2816.049382078307,2777.119982910156,2738.190583742005,0.0280358064525226,9.4966753871632,9.890923475137232,30.701045311850407,42206780000.0,2777.119982910156,,2762.9627902289567,53.22915000094618,37.82464047732597,26.034300108467125,2776.4702343194103,2760.8072111754987,1,-8514.449021651359,0.8752722144126892,-0.4464853297580372,13.770000457763672,0.2948965727805163,0.6925546757019283,0.29196387105670185
2019-03-13,2810.919921875,2821.239990234375,2799.780029296875,2799.780029296875,3782250000,58.357123946958254,27.05400467891559,33.27755397763188,-6.223549298716293,2819.0174090087157,2780.429479980469,2741.8415509522224,0.0277568118926127,9.408245887104812,9.675318014908427,33.213540963738176,45989030000.0,2780.429479980469,,2767.5301361000083,75.75830040214557,54.01152735945355,26.29756229379983,2783.360171830528,2765.3629121481804,1,-9111.533280607984,-0.2737584915012121,-0.0999612880249818,13.40999984741211,0.6925546757019283,-0.0868399331596182,0.09447900110092278
2019-03-14,2808.47998046875,2815.0,2803.4599609375,2810.3798828125,3505670000,57.672077062875374,27.28991030633688,32.08002524337289,-4.790114937036009,2821.467669449028,2783.2019775390627,2744.9362856290973,0.0274976032776466,9.324237862049344,9.410456624606272,32.49465346420075,42483360000.0,2783.2019775390627,2698.82859375,2771.430121277984,83.29168146138144,70.75971062149105,25.24345349156413,2788.384133558173,2769.2826456318685,1,-9361.62999118256,0.1840870703260104,0.2249731471141179,13.5,-0.0868399331596182,0.497251940843072,0.32772729762663355
2019-03-15,2822.47998046875,2830.72998046875,2810.7900390625,2810.7900390625,5969780000,60.53476759543267,28.280549640569006,31.32013012281211,-3.039580482243103,2824.873833736383,2787.039477539063,2749.2051213417426,0.0271502119020772,9.470305683476592,9.439275785290702,34.10218321405294,48453140000.0,2787.039477539063,2705.0775927734376,2776.2920126294853,89.69107416905882,82.91368534419527,25.029635385023838,2795.2033029402883,2774.118766980676,1,-9985.756325934291,-0.1606695694582803,-0.4223434930401189,12.880000114440918,0.497251940843072,0.3699096798908033,-0.15485963322744598
2019-03-18,2832.93994140625,2835.409912109375,2821.989990234375,2822.610107421875,3620770000,62.57151158025611,29.56881894142816,30.96986788653532,-1.40104894510716,2832.4837881365183,2789.9064697265626,2747.329151316607,0.030522398418703,9.67532955792272,9.499783709986032,34.12224090843143,52073910000.0,2789.9064697265626,2712.7785937500003,2781.687053465368,92.43919493053512,88.47398352032512,24.20037013430785,2802.750630633481,2779.4661464739097,1,-9265.048736736608,-0.2208622175579269,-0.3201605487200948,13.100000381469728,0.3699096798908033,-0.0130570079926759,-0.24562902587180782
2019-03-19,2832.570068359375,2852.419921875,2823.27001953125,2840.760009765625,3650740000,62.44878092634481,30.2116746014226,30.81822922951278,-0.6065546280901799,2838.8610493802803,2792.5469726562496,2746.232895932219,0.0331697745302218,10.106143007550177,9.788224345513385,35.48293960948701,48423170000.0,2792.5469726562496,2718.7911962890626,2786.5330548838447,91.65295421575092,91.26107443844828,24.553908149268,2808.71451817866,2784.293775736224,1,-8039.192213127291,-0.916992962360382,-0.6928539723157883,13.5600004196167,-0.0130570079926759,-0.2948696740769673,-0.09987656531459158
2019-03-20,2824.22998046875,2843.5400390625,2812.429931640625,2831.340087890625,3779160000,59.60958648206957,29.7057376987309,30.59573092335641,-0.8899932246255062,2842.761537635856,2794.523474121094,2746.2854106063323,0.0345232838167035,10.30636258548499,9.990846071703857,33.377333617482094,44644010000.0,2794.523474121094,2724.2819970703126,2790.123238272883,86.96858717194854,90.35357877274484,25.02220809731136,2811.817610636678,2787.924339802817,1,-7228.7327616727325,,0.0729276090860366,13.90999984741211,-0.2948696740769673,1.0794015494689355,-0.13400549603117548
2019-03-21,2854.8798828125,2860.31005859375,2817.3798828125,2819.719970703125,3612620000,65.76893446132739,31.415827916936,30.759750322072325,0.656077594863671,2852.793464967994,2798.523474121094,2744.253483274193,0.0387847315548742,10.730301768234035,10.418222387892104,33.828569966289066,48256630000.0,2798.523474121094,2729.891396484375,2796.290537752847,86.3850349939751,88.33552546055817,26.30134864616412,2820.4300650718424,2794.0112073491523,1,-6379.485455916036,0.4133356548845768,-0.0368549227714538,13.630000114440918,1.0794015494689355,-1.9156827134273255,-0.27822471161972806
2019-03-22,2800.7099609375,2846.159912109375,2800.469970703125,2844.52001953125,4253730000,50.973844017879244,28.07637972844259,30.22307620334638,-2.146696474903792,2853.131974218915,2798.925476074219,2744.718977929524,0.0387337916697416,10.808680925662529,10.55752175557376,30.58997180363148,44002900000.0,2798.925476074219,2734.206396484375,2796.7114351990044,77.07689567789575,83.47683928127313,28.30910317925061,2816.486044244974,2794.6201849480926,1,-6200.000766541623,-0.9344077706336976,-0.1590727052905342,16.479999542236328,-1.9156827134273255,-0.0839372833310059,0.2391459519322304
2019-03-25,2798.360107421875,2809.7900390625,2785.02001953125,2796.010009765625,3406110000,50.443727599949234,24.952591497140475,29.168979262105204,-4.216387764964729,2853.229209219038,2799.0379760742194,2744.846742929401,0.0387213275475626,10.602939400301816,10.666620584267925,29.24814497193138,40596790000.0,2799.0379760742194,2738.2408007812505,2796.868451601182,69.33734456761913,77.59975841316333,28.05631149010771,2812.8608568803543,2794.9601779002546,1,-6261.3803212756575,0.1338893480598926,-0.293701018799435,16.329999923706055,-0.0839372833310059,0.7157052947934055,0.48597731895932145
2019-03-26,2818.4599609375,2829.8701171875,2803.989990234375,2812.659912109375,3288570000,54.7761262754768,23.824226166202607,28.100028642924684,-4.2758024767220775,2855.076523862979,2800.2659790039065,2745.4554341448343,0.0391466705448952,10.705640056613028,10.757160491137778,31.160939254744257,43885360000.0,2800.2659790039065,2742.684799804688,2798.924785823689,60.542813617916366,68.98568462114375,28.30300422407323,2813.9806776917835,2797.096521812731,1,-5911.698706380141,0.3937288820743561,-0.1349597380807002,14.68000030517578,0.7157052947934055,-0.465514327659887,0.34318537109780345
2019-03-27,2805.3701171875,2825.56005859375,2787.719970703125,2819.719970703125,3422400000,51.61163670938395,21.62447404177874,26.804917722695496,-5.180443680916756,2855.640361592752,2800.9154907226566,2746.190619852561,0.0390764170153352,10.512040704776451,10.557490052539134,29.11881859844256,40462960000.0,2800.9154907226566,2747.1400000000003,2799.538626905957,61.66812872737048,63.84942897096865,28.984224485969783,2812.258565590927,2797.8486668468013,1,-6038.875405505667,0.0625809654593467,-0.3481873130569091,15.149999618530272,-0.465514327659887,0.3583054715261726,0.47920968503156464
2019-03-28,2815.43994140625,2819.7099609375,2798.77001953125,2809.39990234375,3185460000,53.82178592266844,20.45787959089921,25.53551009633624,-5.077630505437028,2856.982173148498,2802.46298828125,2747.943803414002,0.0389080498798555,10.328121320531707,10.516880688572368,28.0481031356194,43648420000.0,2802.46298828125,2751.242797851563,2801.053037810747,63.35628280945862,61.85574171824848,28.40963283741837,2812.894840753992,2799.447873624933,1,-6154.642313509314,-0.2816994711756706,-0.4656040640547871,14.43000030517578,0.3583054715261726,0.6711706043324668,0.44919789558621553
