Date,Actual,Predicted
2025-05-23,0.6870085001657276,-0.17651857
2025-05-27,-0.5952864116440284,-0.17840852
2025-05-28,-0.10892935002849398,-0.06499974
2025-05-29,0.6392692478942207,-0.03757903
2025-05-30,0.021649815051001286,-0.14235744
2025-06-02,0.14463846831209018,-0.21905777
2025-06-03,0.16260591412586572,-0.3979462
2025-06-04,0.11015252296279669,-0.2625745
2025-06-05,0.3048395181691165,-0.31671792
2025-06-06,-0.06339018305549653,-0.6120897
2025-06-09,0.23522018124339206,0.031259805
2025-06-10,0.12756633591076977,-0.10210589
2025-06-11,0.23099511770183437,-0.1399048
2025-06-12,-0.38680413877946496,-0.326735
2025-06-13,0.2775683128884529,-0.17911677
2025-06-16,-0.4652979151044418,-0.50248086
2025-06-17,0.10748127183765536,-0.7421346
2025-06-18,-0.5863279218117033,-0.20632029
2025-06-20,-0.19050346127061946,0.31510618
2025-06-23,0.011417480174537864,-0.1521663
2025-06-24,-0.4600151810036922,0.27362716
2025-06-25,0.19249943211163803,-0.122969165
2025-06-26,0.7220172373731183,-0.06648088
2025-06-27,-0.43167043815357764,-0.26993152
2025-06-30,0.2769794257840633,0.08048276
2025-07-01,-0.12072449501547085,0.05910548
2025-07-02,0.5512035154130196,-0.1950356
2025-07-03,-0.0033979709689249643,0.05796262
2025-07-07,0.5401859583848739,0.13271822
2025-07-08,0.1444575623807994,0.129752
2025-07-09,1.2184427124175559,0.14536296
2025-07-10,-0.3862367088835174,-0.37579796
2025-07-11,0.635482009286705,-0.29361725
2025-07-14,-0.6668007873456909,0.071188614
2025-07-15,-0.13098531051499462,0.092297405
2025-07-16,0.5139906060512586,-0.20265543
2025-07-17,0.21709250370454944,-0.45338544
2025-07-18,0.2321608929244088,-0.0014446639
2025-07-21,0.11975301711049664,-0.44001108
2025-07-22,0.4169159519390883,-0.40771088
2025-07-23,0.8450688918278567,0.055582672
2025-07-24,-0.19826813161250992,-0.69931483
2025-07-25,-0.42742681032411245,-0.012600182
2025-07-28,0.6027059361055908,0.2619841
2025-07-29,0.006573407299172326,-0.39188635
2025-07-30,-0.04488947232324608,-0.0022256493
2025-07-31,-0.7054453352406193,0.19585255
2025-08-01,0.6561602408339529,-0.5894656
2025-08-04,0.1576311488893835,-0.1922503
2025-08-05,0.2359711519926377,-0.5499116
2025-08-06,-0.6953179253600236,-0.38610423
2025-08-07,-0.056050443860196156,-0.66310453
2025-08-08,0.3731060905503146,-0.08181544
2025-08-11,0.19805351159992926,0.0038203055
2025-08-12,0.19003326447278465,0.018377198
2025-08-13,0.1308443982954329,0.12832835
2025-08-14,-0.4182097639130172,0.33170617
2025-08-15,0.20550059247607452,0.37896836
2025-08-18,0.34338259085863637,-0.059777543
2025-08-19,1.0705066171212743,0.26425862
2025-08-20,0.22692106072997367,-0.87654346
2025-08-21,0.1309694445988385,0.0031807881
2025-08-22,-0.5982692518937094,0.13680542
2025-08-26,-0.11122119784103954,0.4791464
2025-08-27,-0.41900848668193597,0.23414905
2025-08-28,-0.3205810215219523,-0.004969555
2025-08-29,0.09791336746082671,-0.04389536
2025-09-02,0.6701398048719797,0.21908839
2025-09-03,0.42294818442179655,-0.12718417
2025-09-04,-0.09443851791783592,0.26292673
2025-09-05,0.1432499582206584,-0.09213434
2025-09-08,0.22854996087621707,-0.074751064
2025-09-09,-0.18518200661545314,-0.17441145
2025-09-10,0.7795668562677543,0.33474892
2025-09-11,-0.15391943298330615,-0.4957919
2025-09-12,-0.0678847324205359,-0.3412308
2025-09-15,-0.880221394230336,-0.2672301
2025-09-16,0.13801486542797728,-0.14277504
2025-09-17,0.21369811240401193,-0.6282276
2025-09-18,-0.12360573857759401,-0.12802123
2025-09-19,0.10843988384070442,0.5543965
2025-09-22,-0.03686060339838092,-0.23049536
2025-09-23,0.2933966134719818,-0.06805523
2025-09-24,-0.3942769546792539,-0.57927
2025-09-25,0.7654566904756183,0.26431274
2025-09-26,0.1614240131344855,-0.73876077
2025-09-29,0.5426291360649195,-0.4296916
2025-09-30,1.0214592985162627,-0.4033104
2025-10-01,-0.19815727214568019,-0.1478853
2025-10-02,0.6723383789202783,0.09536309
2025-10-03,-0.12862351211706124,-0.17419185
2025-10-06,0.047461598505166076,-0.058550984
2025-10-07,0.6862055693053583,0.10083276
2025-10-08,-0.4145181358245902,-0.025096279
2025-10-09,-0.8649874011697524,-0.07927033
2025-10-10,0.1632227586623193,0.5611913
2025-10-13,0.10477955160031162,-0.039886396
2025-10-14,-0.29664810264804964,-0.35478547
2025-10-15,0.11982255767764183,-0.08874579
2025-10-16,-0.8674558632405537,-0.48991692
2025-10-17,0.5224393970895023,0.46652508
2025-10-20,0.24853592722264,-0.21809244
2025-10-21,0.9291588334099639,-0.24932157
2025-10-22,0.6661901987420425,-0.44974592
2025-10-23,0.6970409587689961,-0.34142682
2025-10-24,0.08497876674855422,0.31189278
2025-10-27,0.44340415919699877,0.0029665467
2025-10-28,0.6107048781910909,0.10039423
2025-10-29,0.04099158869178772,-0.08235808
2025-10-30,-0.4394824243792521,-0.038622573
2025-10-31,-0.16375367512218242,-0.32319945
2025-11-03,0.14008375729102768,0.5632469
2025-11-04,0.6371793775094988,0.2659798
2025-11-05,-0.4233083508710888,-0.26887673
2025-11-06,-0.5479373174157,-0.101815924
2025-11-07,1.0745009540444521,-0.58588094
2025-11-10,1.141888336313427,-0.43088284
2025-11-11,0.1191336393490564,-0.19787465
2025-11-12,-1.051783785413778,-0.36936462
2025-11-13,-1.1206847637063861,-0.75931084
2025-11-14,-0.23743416240207282,-0.41345066
2025-11-17,-1.2804679357892228,0.01745717
2025-11-18,-0.47114589063016726,0.39015895
2025-11-19,0.21328820713590055,-0.024210077
2025-11-20,0.1258692987871355,-0.18473354
2025-11-21,-0.050326661019008505,-0.05838353
2025-11-24,0.7793400203998546,-0.5785279
2025-11-25,0.8507298153291244,-0.17323054
2025-11-26,0.023737136115177797,-0.3631776
2025-11-28,-0.18534732176331137,-0.1400731
2025-12-01,-0.007216908827954059,-0.30072182
2025-12-02,-0.10003347871710425,-0.35393313
2025-12-03,0.1937925798479516,-0.50354767
2025-12-04,-0.4530982701484941,-0.36003157
2025-12-05,-0.22680496120085458,-0.29206836
2025-12-08,-0.032141788702931995,-0.04031936
2025-12-09,0.1399145195212579,0.22704977
2025-12-10,0.492804696255916,-0.033568725
2025-12-11,-0.5601465102955724,-0.45025945
2025-12-12,1.0546306387362587,-0.30277258
2025-12-15,-0.6842963437234904,-0.57997346
2025-12-16,0.9198846083400323,-0.3828753
2025-12-17,0.6475616906228698,-0.6600277
2025-12-18,0.6040046875033606,-0.73334944
2025-12-19,-0.3177633041490516,-0.19992088
2025-12-22,0.23487695137353096,-0.39752445
2025-12-23,-0.1872479621824204,-0.18722738
2025-12-24,-0.04256120761141296,0.16423112
2025-12-29,0.7492279744561108,-0.30065367
2025-12-30,-0.0935966011866032,-0.46710485
2025-12-31,0.19815642093204433,0.17937772
2026-01-02,0.5361889612580468,0.021778187
2026-01-05,1.17354978064895,0.002652773
2026-01-06,-0.7386912564517668,-0.32309875
2026-01-07,-0.03483817634444749,-0.03014407
2026-01-08,0.7922915797135172,-0.04317429
2026-01-09,0.1588981113560422,0.07679786
2026-01-12,-0.03254550102108185,0.5099112
2026-01-13,0.4625582575771568,0.07508432
2026-01-14,0.533705398056578,-0.23252329
2026-01-15,-0.03517193287425387,0.050116513
2026-01-16,-0.39058342988726413,-0.04840344
2026-01-20,0.11152096665018107,-0.24258718
2026-01-21,0.118295382157825,-0.6529656
2026-01-22,-0.06602329803487346,-0.5374186
2026-01-23,0.054207752920374934,-0.35918787
2026-01-26,0.5786751080332997,-0.25848335
2026-01-27,-0.5244967239981778,-0.2114521
2026-01-28,0.17120187880794432,-0.5486486
2026-01-29,0.5069825552517302,-0.033307284
2026-01-30,1.148556631442671,-0.5707899
2026-02-02,-0.26142287931094665,0.09248007
2026-02-03,0.8466587344388802,-0.3998019
2026-02-04,-0.8990197371347554,-0.50231683
2026-02-05,0.5860997422293248,0.30423254
2026-02-06,0.1580303915797001,0.07607127
2026-02-09,-0.31244375104156447,0.045957386
2026-02-10,1.1360957311757944,-0.08058108
2026-02-11,-0.6677954228360116,-0.22722393
2026-02-12,0.4220872537093204,-0.3562855
2026-02-13,0.26099128990069187,0.017020281
2026-02-17,1.2239824180199117,-0.04794832
2026-02-18,-0.5555275324064922,-0.11994756
2026-02-19,0.5620796497273735,-0.37044087
2026-02-20,-0.020589897433521718,-0.30381632
2026-02-23,-0.03838547575120213,0.04237035
2026-02-24,1.1709612200686872,0.39059374
2026-02-25,0.3722316908766842,-1.4957712
2026-02-26,0.5873853682057493,-1.4423
2026-02-27,-1.2032952307572655,-2.1726985
2026-03-02,-2.784201913891163,-1.3694174
2026-03-03,0.7942411212939933,-2.5074368
2026-03-04,-1.4660707967615478,-0.23841463
2026-03-05,-1.2474431615737867,-0.20700553
2026-03-06,-0.34381342237925816,-0.18010807
2026-03-09,1.574929040452892,-0.31958294
2026-03-10,-0.5624631088329638,-1.2432314
2026-03-11,-0.4704942061763815,-0.92284364
2026-03-12,-0.4278830159388591,-0.24172091
2026-03-13,0.5491074925546658,-1.0816818
2026-03-16,0.8290976621561259,-1.3463311
2026-03-17,-0.9493555501399206,-0.3730871
2026-03-18,-2.374329035864583,-0.36382893
2026-03-19,-1.4533500737692975,-0.02338524
2026-03-20,-0.24327693386355823,0.7964142
2026-03-23,0.7150296696082973,0.20844783
2026-03-24,1.4109401997646116,0.75403726
2026-03-25,-1.3407204103188244,-0.2071194
2026-03-26,-0.04814343957915669,1.3817796
2026-03-27,1.5984058594484165,1.8400891
2026-03-30,0.47772752089763504,-0.22655392
2026-03-31,1.8334290540249023,0.33926007
2026-04-01,0.6874663641757295,-0.1099959
2026-04-02,-0.8419542705168352,-0.13984019
2026-04-07,2.482275620648301,0.20248063
2026-04-08,-0.05091729971361964,-0.04134752
2026-04-09,-0.02829654800996824,0.12908874
2026-04-10,-0.16522297052942406,0.031666677
2026-04-13,0.24631464604080616,0.40573657
2026-04-14,-0.4676724791583889,0.35944998
2026-04-15,0.28747978329035245,0.258571
2026-04-16,0.7300914072509679,0.27800557
2026-04-17,-0.5498987113829391,-0.22221906
2026-04-20,-1.0517835372442215,0.024705306
2026-04-21,-0.2059597552527567,0.24656348
2026-04-22,-0.18630430305739232,-0.015064492
2026-04-23,-0.7477479475864813,-0.13749833
2026-04-24,-0.5603825467329251,0.29034117
2026-04-27,0.11329770063758146,0.3358312
2026-04-28,-1.165211093677568,0.008583309
2026-04-29,1.6094073557062802,0.6815184
2026-04-30,-0.14365937399336423,0.18901971
2026-05-01,-1.407017150946943,-0.1861021
2026-05-05,2.1261592288209186,0.48002702
2026-05-06,-1.5611683695790837,-0.15350938
2026-05-07,-0.4280862453474691,0.2862995
2026-05-08,0.35411114920333414,0.106875874
2026-05-11,-0.039938114050884786,0.016181594
2026-05-12,0.5837660307260916,0.25686878
2026-05-13,0.4589756800589556,0.0025321136
2026-05-14,-1.7259997159162432,-0.23608227
2026-05-15,1.2515213924079764,0.70203716
2026-05-18,0.06584364712668461,0.10622589
2026-05-19,0.97964168325921,0.33606884
2026-05-20,0.10730315956221456,-0.4018491
2026-05-21,0.21807778110161588,-0.60856897
2026-05-22,0.23953580502914257,-0.3071361
2026-05-26,0.1295423122421283,0.011327026
2026-05-27,-0.7548647951049612,-0.09409681
2026-05-28,-0.16030677787632952,0.23778182
