Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,BB_width,ADX20,DI_plus,DI_minus,OBV,SMA_20,SMA_50,EMA_20,Stoch_K,Stoch_D,ATR,EMA_9,EMA_21,EMA_crossover,CCI,guardian_sentiment,sp500_sentiment,VIX_close,return,next_day_return,next_5day_avg_return
2019-02-05,7177.39990234375,7180.7001953125,7033.60009765625,7034.10009765625,662979300,63.59513558038979,,,,7106.128540499333,6912.49501953125,6718.861498563168,0.0560242055642634,6.729687477701483,5.196488404183545,29.13323749212917,1606385700.0,6912.49501953125,,6925.895038104505,97.92744181030795,93.82044202119864,86.58476932426245,6981.789655120154,6920.313524226383,1,-133.76975935099563,-0.2999776469336616,0.1620307223250468,15.56999969482422,2.016742238629892,-0.0599255052600812,-0.12382501294635202
2019-02-06,7173.10009765625,7184.2001953125,7146.7001953125,7177.39990234375,599487700,63.216543941492354,92.2124632307432,,,7151.733538729001,6925.82001953125,6699.906500333499,0.0652380565942114,8.504849340548878,6.691076518995581,28.67959515822909,1006898000.0,6925.82001953125,,6949.4383771094335,97.59895775288923,96.79275916304675,83.07871437252942,7020.051743627374,6943.294121810916,1,1127.2471920372782,-0.2987266946583986,0.002597652375698,15.380000114440918,-0.0599255052600812,-1.1144948979151292,0.04928944398117585
2019-02-07,7093.60009765625,7187.5,7093.60009765625,7173.10009765625,649638500,56.51721976321976,93.59315037108809,,,7171.3945067914,6933.355029296875,6695.31555180235,0.0686650190243222,9.636044730354556,8.182866104028019,27.04628601925996,357259500.0,6933.355029296875,,6963.168064780559,92.02999700669814,95.8521321899651,83.85165637047375,7034.761414433149,6956.958301433219,1,1852.6188049821385,-0.7971341411272684,0.6778126358985901,16.3700008392334,-1.1144948979151292,-0.3162758465028004,0.2894257935039227
2019-02-08,7071.2001953125,7115.7998046875,7064.89990234375,7093.60009765625,532300500,54.75646321218509,91.82140990523476,,,7186.704647709555,6941.005029296875,6695.305410884196,0.0707965539214048,10.431846367766545,9.46834785415771,26.19506363304291,-175041000.0,6941.005029296875,,6973.456839116934,83.72795557583868,91.11897011180868,81.4979596542792,7042.04917060902,6967.3439281495175,1,2276.8722587069706,-0.1520789195783436,-0.1954829742511113,15.720000267028809,-0.3162758465028004,0.8154788562718418,0.462702079749523
2019-02-11,7129.10009765625,7149.2001953125,7071.2001953125,7071.2001953125,548318300,58.36700646504078,94.00569195051776,,,7210.578332258643,6954.710034179688,6698.841736100732,0.0735812986656417,11.372184197392173,10.504114463873364,26.99834761914117,373277300.0,6954.710034179688,,6988.280006596869,80.25728707276735,85.33841321843471,81.24810539325925,7059.459356018467,6982.049034468311,1,2613.214550539968,-0.3871630791885157,0.5715061028798422,15.970000267028809,0.8154788562718418,0.0560923286744088,0.25201370961950353
2019-02-12,7133.10009765625,7168.60009765625,7121.7001953125,7129.10009765625,526735100,58.61273161652554,94.96482241960894,,,7232.736865956198,6966.6150390625,6700.493212168802,0.0763991767598831,12.369473723752396,11.40066004575947,27.42462732860102,900012400.0,6966.6150390625,,7002.072396221572,83.16063143145901,82.38195802668835,78.7946623182943,7074.187504346024,6995.7809493035775,1,2883.0566989050703,-0.302509672407593,-0.064829933270812,15.43000030517578,0.0560923286744088,0.8056467793775582,0.128840944200103
2019-02-13,7190.7998046875,7205.10009765625,7133.10009765625,7133.10009765625,561646800,62.08872296104356,99.23688334894268,,,7262.296141623626,6983.020019531251,6703.743897438876,0.0799872036199953,13.505763895681769,12.43897404653697,28.489368173912727,1461659200.0,6983.020019531251,,7020.0464351230885,90.69710806009324,84.7050088547732,78.309329295559,7097.509964414319,7013.509936156661,1,3152.080334215285,-0.4466946912663324,0.0184707875762667,15.649999618530272,0.8056467793775582,0.0861868496986052,0.10485978560976501
2019-02-14,7197.0,7232.7998046875,7183.0,7190.7998046875,519107200,62.4536417196733,101.94763745413184,,,7286.844435044279,7001.125024414063,6715.405613783847,0.081620999377633,14.721814422631732,13.545644073192063,29.364118568389703,1980766400.0,7001.125024414063,,7036.899155587556,92.59724405810069,88.8183278498843,76.27293468069765,7117.4079715314565,7030.1908510515095,1,3299.3964363832392,-0.3930169828236103,-0.0069729300836722,16.219999313354492,0.0861868496986052,0.5501055847252007,-0.08242638677458251
2019-02-15,7236.7001953125,7261.60009765625,7185.2001953125,7197.0,688422300,64.79063732262082,106.07661835971794,,,7318.409709202386,7014.5450439453125,6710.680378688239,0.0866384529155907,16.013942255085496,14.759853075383631,29.776475245278643,2669188700.0,7014.5450439453125,,7055.92782603755,94.98255644403449,92.75896952074278,76.2820037994871,7141.266416287665,7048.964427802508,1,3542.812319413183,0.055190476988043,-0.7383050322532654,14.90999984741211,0.5501055847252007,-0.237962994378255,-0.1612187358732809
2019-02-18,7219.5,7242.10009765625,7209.7001953125,7236.7001953125,440062500,62.96213735834034,106.73062920543634,97.84325624949128,8.887372955945068,7343.405175402392,7026.990039062501,6710.574902722609,0.090057089758478,17.241463695916572,15.981639059274151,29.132897584228797,2229126200.0,7026.990039062501,,7071.506128319688,92.7132711204336,93.43102387418958,73.14756798122018,7156.913133030133,7064.467661638643,1,3729.052410644395,-0.2419596494485934,,,-0.237962994378255,-0.5597714984225942,-0.09942201156761671
2019-02-19,7179.2001953125,7219.5,7162.7998046875,7219.5,624124300,58.77668827590752,102.8119281641284,98.8369906324187,3.974937531709699,7358.469479819107,7040.880053710938,6723.29062760277,0.0902129914685256,17.890311064814295,16.952126659949897,28.01738982644437,1605001900.0,7040.880053710938,,7081.762706128528,86.53573481093684,91.41052079180164,71.97275564774017,7161.370545486608,7074.89789197263,1,3714.72988546971,-0.5432284772396088,-0.1951280521849791,14.880000114440918,-0.5597714984225942,0.6857409864258683,-0.07843557524277006
2019-02-20,7228.60009765625,7234.2001953125,7178.0,7179.2001953125,861254900,62.10238267496474,102.51080784107673,99.5717540741503,2.9390537669264063,7373.954768287353,7060.165063476563,6746.375358665773,0.0888901893906354,18.58943579171239,17.91544974381448,27.94591595703656,2466256800.0,7060.165063476563,,7095.747219607359,84.39083359695672,87.87994650944239,70.84614419522302,7174.816455920536,7088.870819762049,1,3631.2822166410406,-0.4813094455748796,0.316952933371067,14.020000457763672,0.6857409864258683,-0.8502440122231324,-0.33874022220527494
2019-02-21,7167.39990234375,7228.7998046875,7141.89990234375,7228.60009765625,798796000,56.06758503118607,96.22460616314493,98.90232449194924,-2.6777183288043034,7373.157116863797,7077.585058593751,6782.013000323704,0.0835234210039361,18.87284298989863,18.381577027356464,26.301383314426577,1667460800.0,7077.585058593751,,7102.571284629872,75.5577422367374,82.16143688154365,71.9928412058321,7173.333145205179,7096.009827269476,1,3266.5857568480837,-0.3355535386273494,0.0497735776007175,14.460000038146973,-0.8502440122231324,0.1561438392317088,-0.2603577155267971
2019-02-22,7178.60009765625,7220.5,7162.39990234375,7167.39990234375,646718000,56.89316296784081,91.09640554396174,97.34114070235174,-6.24473515839,7366.074268086971,7096.055053710938,6826.035839334906,0.0761040359276309,19.14207982817556,18.86575780994397,25.25542864691221,2314178800.0,7096.055053710938,,7109.812123965718,71.99317195381641,77.31391592917018,71.00050238086195,7174.386535695393,7103.518033668273,1,2780.4005018350226,-0.1982016026973724,0.2369276732206344,13.510000228881836,0.1561438392317088,0.0710206271500659,-0.2013272609266703
2019-02-25,7183.7001953125,7210.7001953125,7158.2001953125,7178.60009765625,644937500,57.2867791112074,86.44729426739104,95.1623714153596,-8.715077147968557,7334.415311180819,7117.885058593752,6901.354806006684,0.060841177064426,19.351949501926835,19.11239624591273,24.334929889288468,2959116300.0,7117.885058593752,,7116.849083141602,62.55016086616399,70.03369168557259,69.67903792508609,7176.249267618815,7110.807321090475,1,1736.5480225331476,-0.2496406930414113,-0.1714177623391151,14.850000381469728,0.0710206271500659,-0.4548393167983609,-0.13772913295524947
2019-02-26,7151.10009765625,7183.7998046875,7091.60009765625,7183.7001953125,865719700,53.89887186434288,79.21909622607564,91.9737163775028,-12.754620151427176,7304.273834576021,7133.745068359375,6963.21630214273,0.0478090440806469,18.87420910477677,19.008144466476164,22.79880283543003,2093396600.0,7133.745068359375,,7120.111084523949,55.93875325752052,63.4940286925003,71.28765714695494,7171.219433626302,7114.470300778273,1,65.86609545260671,-0.3403366064796081,0.1436606999486684,15.170000076293944,-0.4548393167983609,-0.6157822483866559,0.09013180607113644
2019-02-27,7107.2001953125,7151.10009765625,7082.60009765625,7151.10009765625,870721000,49.64141193948929,69.15120986741204,87.40921507548467,-18.258005208072632,7287.514487877137,7142.025073242188,6996.535658607239,0.0407417820976376,18.33593173382493,18.843940617875884,21.72624872691606,1222675600.0,7142.025073242188,,7118.88147602762,41.90824194100912,53.465718688231206,71.0885387793153,7158.415585963541,7113.809382099566,1,-1510.8003148737926,-0.097742756207784,-0.058363464474678,14.699999809265137,-0.6157822483866559,-0.4583314788307433,0.24833867778761812
2019-02-28,7074.7001953125,7107.2001953125,7041.0,7107.2001953125,979616900,46.70040511912701,57.88262414632391,81.50389688965252,-23.621272743328618,7272.589259380216,7147.315087890626,7022.040916401036,0.0350548898290034,17.448274680746376,18.161241892761574,20.73396771700993,243058700.0,7147.315087890626,,7114.673735007133,26.86823141759784,41.57174220537583,70.7393713888285,7141.672507833333,7110.25400148256,1,-2527.03880397836,-0.5779758406803012,0.3940328657627105,14.779999732971191,-0.4583314788307433,0.4512961122323426,0.23299350968730187
2019-03-01,7106.7001953125,7129.7001953125,7074.7001953125,7074.7001953125,700825200,49.85081517334262,50.94703562813447,75.39252463734893,-24.44548900921445,7263.713322204434,7151.640087890626,7039.566853576818,0.0313419671394184,16.79450178740671,17.56521676061582,21.508851952526864,943883900.0,7151.640087890626,,7113.91435027431,22.188014865281875,30.32149607462961,69.61513057534076,7134.678045329167,7109.930928194372,1,-3571.102029198193,-0.177712673942248,0.2725260861217976,13.56999969482422,0.4512961122323426,0.3890112670071702,-0.0067564299425225014
2019-03-04,7134.39990234375,7166.2001953125,7106.7001953125,7106.7001953125,634698800,52.46974122791801,47.14224022032977,69.7424677539451,-22.60022753361534,7254.678189189124,7156.655078125001,7058.631967060877,0.0273935546687838,16.46565049616167,16.956962588454022,23.178144383129823,1578582700.0,7156.655078125001,,7115.865355233304,29.13269985177446,26.062982044884723,68.8926212485307,7134.622416732083,7112.15538038977,1,-5017.630989054155,-0.4828917264110512,-0.7097198367118835,14.630000114440918,0.3890112670071702,0.6844653783335686,-0.010654902985971637
2019-03-05,7183.39990234375,7191.7001953125,7127.2001953125,7134.39990234375,795291200,56.77050067187092,47.53287355928114,65.30054891501231,-17.76767535573117,7255.281769718195,7156.955078125001,7058.628386531806,0.0274772415139859,16.346335890796862,16.570418839101784,23.9245771585641,2373873900.0,7156.955078125001,,7122.297216862871,45.55755009528784,32.29275493744805,68.57886258792136,7144.377913854417,7118.6321551128585,1,-5266.579527676834,-0.5081435281496781,-0.2254776708781719,14.739999771118164,0.6844653783335686,0.1752521101957524,-0.0898518576594827
2019-03-06,7196.0,7211.7998046875,7170.2998046875,7183.39990234375,791979200,57.82724389557845,48.302376147171344,61.90091436144412,-13.59853821427278,7257.742888834042,7158.100073242188,7058.457257650334,0.0278405762904406,16.381023695117428,16.423337095639546,24.659346298694675,3165853100.0,7158.100073242188,,7129.316529542598,59.05101717837309,44.580422375145126,66.64465811735555,7154.702331083534,7125.665595557144,1,-4893.419274770932,-0.4494342617690563,-0.9628493189811708,15.739999771118164,0.1752521101957524,-0.5350573193323246,-0.10254091840891151
2019-03-07,7157.60009765625,7196.0,7126.60009765625,7196.0,691317400,53.53240467510433,45.291568288073,58.5790451467699,-13.287476858696904,7256.219966277363,7161.300073242188,7066.380180207013,0.026509123221868,15.986209608137845,16.166272749467353,23.423192671301116,2474535700.0,7161.300073242188,,7132.010202696279,64.26505454343402,56.29120727236497,66.84146127638373,7155.281884398078,7128.568732111608,1,-5551.642097464558,-0.1689649321138858,0.1594892889261245,16.59000015258789,-0.5350573193323246,-0.7474535859167791,0.07752866066841375
2019-03-08,7104.2998046875,7157.60009765625,7077.89990234375,7157.60009765625,622101900,48.18314456655542,38.16465479083672,54.49616707558327,-16.331512284746545,7252.247886394273,7162.955053710939,7073.662221027605,0.0249318422393489,15.191053405160382,15.786038550138905,22.08486470833379,1852433800.0,7162.955053710939,,7129.371117171633,53.66928449320765,58.99511873833825,67.75994227896346,7145.085468455962,7126.362465982144,1,-6171.08461716103,-0.3850017559404174,0.1643261890858412,16.049999237060547,-0.7474535859167791,0.3695189017899246,0.3460728613933698
2019-03-11,7130.60009765625,7181.60009765625,7104.2998046875,7104.2998046875,674285200,50.795872408219786,34.24399488263771,50.44573263699416,-16.20173775435645,7252.205599075717,7163.030053710939,7073.85450834616,0.0248988332301019,14.624294531808676,15.30525206997326,22.578879538936054,2526719000.0,7163.030053710939,,7129.488162932073,45.70726017665486,54.54719973776551,68.44139589966251,7142.18839429602,7126.747705225245,1,-6617.70644742003,-0.3674587458372116,0.1104697920382022,14.329999923706056,0.3695189017899246,0.2884806049660134,0.4673876762461112
2019-03-12,7151.2001953125,7166.60009765625,7083.2001953125,7130.60009765625,752033900,52.803247861714,32.42532046693759,46.84165020298285,-14.416329736045256,7252.1943447743715,7163.935058593751,7075.67577241313,0.0246398900768219,13.903389438156946,14.547221421658664,21.24877161306806,3278752900.0,7163.935058593751,7021.310048828126,7131.555975539732,45.94008914778951,48.438877939217335,69.50986064566877,7143.990754499317,7128.970658869541,1,-6461.331607167306,-0.4464853297580372,0.8752722144126892,13.770000457763672,0.2884806049660134,0.1118068064486083,0.47752849417817506
2019-03-13,7159.2001953125,7181.89990234375,7128.7001953125,7151.2001953125,744627600,53.5950143337484,31.26909042082661,43.7271382465516,-12.45804782572499,7249.716228310535,7162.355078125001,7074.993927939466,0.0243945320310494,13.348873243415428,13.986583887612053,21.53454455843652,4023380500.0,7162.355078125001,7029.810048828125,7134.188758375233,56.96870582849971,49.53868505098136,68.34484967321028,7147.032642661954,7131.718798546173,1,-6573.531865134326,-0.0999612880249818,-0.2737584915012121,13.40999984741211,0.1118068064486083,0.3652905760543016,0.36484881312903217
2019-03-14,7185.39990234375,7215.5,7148.10009765625,7159.2001953125,791259700,56.18726215473725,32.096874388094875,41.40108547486026,-9.304211086765385,7248.317944111004,7161.775073242187,7075.2322023733705,0.0241679946615911,13.098815624193636,13.501102531175292,22.9020796261824,4814640200.0,7161.775073242187,7039.66404296875,7139.066010181759,69.09332086580193,57.334038614030376,68.27735343539169,7154.706094598314,7136.598898891408,1,-6978.1039133415725,0.2249731471141179,0.1840870703260104,13.5,0.3652905760543016,0.5952674177080011,0.46739878636801374
2019-03-15,7228.2998046875,7243.7998046875,7185.39990234375,7185.39990234375,1335709200,60.11601716468836,35.80186116607638,40.281240613103485,-4.479379447027107,7246.436021976797,7161.355053710938,7076.274085445079,0.0237611367200041,13.081514732897125,13.215193988156276,23.980277234411464,6150349400.0,7161.355053710938,7047.482041015625,7147.564466801354,80.31911532079032,68.79371400503065,67.57182121456015,7169.424836616151,7144.935344872871,1,-7125.475018868436,-0.4223434930401189,-0.1606695694582803,12.880000114440918,0.5952674177080011,0.9760929760536315,-0.05735623371752885
2019-03-18,7299.2001953125,7299.2001953125,7228.2001953125,7228.2998046875,642988100,65.60538153203105,43.952501783684056,41.015492847219605,2.9370089364644514,7267.616268706961,7165.340063476562,7063.063858246163,0.0285474811591217,13.458197440466677,13.278506532330155,26.748906665788777,6793337500.0,7165.340063476562,7057.248046875001,7162.005964754797,91.70255166015892,80.37166261558372,67.81669112780585,7195.379908355421,7158.959422185564,1,-6038.728955739888,-0.3201605487200948,-0.2208622175579269,13.100000381469728,0.9760929760536315,0.339184694626333,-0.3359940183310421
2019-03-19,7324.0,7350.10009765625,7294.5,7299.2001953125,598904100,67.30068150670465,51.8157801140469,43.17555030058507,8.64022981346183,7297.074423293032,7172.580053710937,7048.085684128842,0.034713971443981,14.134245437248609,13.607880085072866,29.374164241503987,7392241600.0,7172.580053710937,7066.496044921875,7177.4339681114825,94.63769879586904,88.88645525893942,66.944077308409,7221.103926684337,7173.9631110777855,1,-3820.791703226993,-0.6928539723157883,-0.916992962360382,13.5600004196167,0.339184694626333,-0.4515915987971065,-0.3517929781195215
2019-03-20,7291.0,7341.60009765625,7291.0,7324.0,748851100,62.8606572809014,54.753496411464766,45.49113952276101,9.262356888703756,7308.927104116337,7175.700048828126,7042.472993539914,0.037132838435734,14.73986338377373,14.099030412120204,28.27669007402726,6643390500.0,7175.700048828126,7074.184042968749,7188.249780672294,90.03212123919062,92.1241238984062,65.77665019039765,7235.08314134747,7184.602828252532,1,-2640.6142823451464,0.0729276090860366,,13.90999984741211,-0.4515915987971065,0.8780404422492095,-0.2673107568692514
2019-03-21,7355.2998046875,7370.60009765625,7290.60009765625,7291.0,709429100,67.37684727482691,61.56048366899904,48.70500835200862,12.855475316990422,7340.510778735445,7185.095043945313,7029.67930915518,0.0432605926127859,15.491863057624528,14.813054247436568,28.743440523029943,7352819600.0,7185.095043945313,7082.432041015624,7204.15930676898,88.28969067784271,90.98650357096746,66.79260374822638,7259.126474015477,7200.120735201166,1,-1084.1392144845895,-0.0368549227714538,0.4133356548845768,13.630000114440918,0.8780404422492095,-2.0285076827197117,-0.3317507748541888
2019-03-22,7207.60009765625,7356.39990234375,7192.7998046875,7355.2998046875,694767600,51.79606051446882,54.40973655865946,49.84595399333879,4.563782565320672,7342.246501574246,7186.5450439453125,7030.843586316379,0.0433313801491059,15.263116467576564,15.001489925675148,25.52673480139181,6658052000.0,7186.5450439453125,7088.2200390625,7204.487001139197,72.54152974718511,83.62111388807281,73.70742474165664,7248.821198743632,7200.800677242538,1,-618.0962670227182,-0.1590727052905342,-0.9344077706336976,16.479999542236328,-2.0285076827197117,-0.4170959470139347,0.19769908944688108
2019-03-25,7177.60009765625,7208.10009765625,7146.7998046875,7207.60009765625,586169600,49.30220468592304,45.79408299291026,49.03557979325309,-3.24149680034283,7341.988852965378,7186.2400390625,7030.4912251596215,0.0433463989669893,14.673514278235466,15.082688667929997,24.447627367767733,6071882400.0,7186.2400390625,7094.672041015626,7201.926343664631,57.715517001696,72.8489124755746,72.82120104359187,7234.5769785261555,7198.691533643784,1,-662.2914672893021,-0.293701018799435,0.1338893480598926,16.329999923706055,-0.4170959470139347,0.260189895683936,0.3857996265165412
2019-03-26,7196.2998046875,7221.0,7169.39990234375,7177.60009765625,629605500,50.88946270590145,40.01377169468197,47.23121817353887,-7.217446478856907,7343.411391010944,7188.500024414062,7033.58865781718,0.0430997749379596,14.207175921769071,14.73514619467282,24.467562070578712,6701487900.0,7188.500024414062,7100.698037109375,7201.390482809666,39.60825200878583,56.621766252555645,71.30540794449603,7226.921543758425,7198.474103738668,1,-794.267527252844,-0.1349597380807002,0.3937288820743561,14.68000030517578,0.260189895683936,-0.0291804925457561,0.5341921797298937
2019-03-27,7194.2001953125,7222.60009765625,7160.10009765625,7196.2998046875,678742500,50.69753675571959,34.8615501667864,44.75728457218838,-9.89573440540198,7342.96061828662,7192.850024414062,7042.739430541505,0.0417388360282921,13.687612849918072,14.180563564076769,23.390812166246707,6022745400.0,7192.850024414062,7107.328037109375,7200.705693524222,38.08224205521728,45.1353370218997,70.67645023417488,7220.377274069241,7198.085566609016,1,-1241.0007843284702,-0.3481873130569091,0.0625809654593467,15.149999618530272,-0.0291804925457561,0.5558403523245224,0.6134944221606842
